id,word,total_count,total_frequency,trump_count,trump_frequency
1709,Nancyâ€™s,1,7.41E-06,1,7.41E-06
1710,cheap,1,7.41E-06,1,7.41E-06
1711,"theatrics,",1,7.41E-06,1,7.41E-06
1714,bargaining,1,7.41E-06,1,7.41E-06
1718,possible.â€,1,7.41E-06,1,7.41E-06
1719,â€œThere is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.â€ @IngrahamAngle @FoxNews,1,7.41E-06,1,7.41E-06
1721,dismissed.â€,1,7.41E-06,1,7.41E-06
1722,"Mini Mike Bloomberg doesnâ€™t get on the Democrat Debate Stage because he doesnâ€™t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",1,7.41E-06,1,7.41E-06
1724,Stage,1,7.41E-06,1,7.41E-06
1727,speaker.,1,7.41E-06,1,7.41E-06
1730,(if,1,7.41E-06,1,7.41E-06
1731,possible!).,1,7.41E-06,1,7.41E-06
1732,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax &amp; regulation cuts, &amp; 2nd A!",1,7.41E-06,1,7.41E-06
1736,vanity,1,7.41E-06,1,7.41E-06
1746,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!",1,7.41E-06,1,7.41E-06
1750,"Tigers,",1,7.41E-06,1,7.41E-06
1751,Champions.,1,7.41E-06,1,7.41E-06
1752,"Coach,",1,7.41E-06,1,7.41E-06
1753,"Team,",1,7.41E-06,1,7.41E-06
1754,School.,1,7.41E-06,1,7.41E-06
1756,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...",1,7.41E-06,1,7.41E-06
1757,rigging,1,7.41E-06,1,7.41E-06
1761,obviously.,1,7.41E-06,1,7.41E-06
1766,Trial.,1,7.41E-06,1,7.41E-06
1769,Sleepy...,1,7.41E-06,1,7.41E-06
1770,"....Joe Biden, and Bernie is shut out again. Very unfair, but thatâ€™s the way the Democrats play the game. Anyway, itâ€™s a lot of fun to watch!",1,7.41E-06,1,7.41E-06
1771,....Joe,1,7.41E-06,1,7.41E-06
1776,"Anyway,",1,7.41E-06,1,7.41E-06
1779,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,1,7.41E-06,1,7.41E-06
1781,event.,1,7.41E-06,1,7.41E-06
1788,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. Thatâ€™s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!",1,7.41E-06,1,7.41E-06
1797,"The so-called â€œSupreme Leaderâ€ of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",1,7.41E-06,1,7.41E-06
1798,â€œSupreme,1,7.41E-06,1,7.41E-06
1799,Leaderâ€,1,7.41E-06,1,7.41E-06
1800,"lately,",1,7.41E-06,1,7.41E-06
1804,"crashing,",1,7.41E-06,1,7.41E-06
1805,suffering.,1,7.41E-06,1,7.41E-06
1808,"The noble people of Iranâ€”who love Americaâ€”deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again! https://t.co/RLjGsC5WLc",1,7.41E-06,1,7.41E-06
1810,Iranâ€”who,1,7.41E-06,1,7.41E-06
1812,Americaâ€”deserve,1,7.41E-06,1,7.41E-06
1813,that's,1,7.41E-06,1,7.41E-06
1822,"ruin,",1,7.41E-06,1,7.41E-06
1826,https://t.co/RLjGsC5WLc,1,7.41E-06,1,7.41E-06
1827,CONGRATULATIONS! #GeauxTigers https://t.co/Axc9ezAdar,1,7.41E-06,1,7.41E-06
1829,#GeauxTigers,1,7.41E-06,1,7.41E-06
1830,https://t.co/Axc9ezAdar,1,7.41E-06,1,7.41E-06
1831,"A great day at the White House for our National Champions, the LSU Tigers! https://t.co/0sbotFsMO7",1,7.41E-06,1,7.41E-06
1833,"Champions,",1,7.41E-06,1,7.41E-06
1834,Tigers!,1,7.41E-06,1,7.41E-06
1835,https://t.co/0sbotFsMO7,1,7.41E-06,1,7.41E-06
1836,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",1,7.41E-06,1,7.41E-06
1837,surge,1,7.41E-06,1,7.41E-06
1839,"December,",1,7.41E-06,1,7.41E-06
1840,"16.9%,",1,7.41E-06,1,7.41E-06
1842,"â€œDay after day, really good news on the economy. By the way, this didnâ€™t just happen by accident, itâ€™s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.â€ @StephenMoore  Great future growth!",1,7.41E-06,1,7.41E-06
1843,â€œDay,1,7.41E-06,1,7.41E-06
1848,"accident,",1,7.41E-06,1,7.41E-06
1855,deals.â€,1,7.41E-06,1,7.41E-06
1856,@StephenMoore,1,7.41E-06,1,7.41E-06
1858,â€œTrade Deals Drive Stocks To Record Highs.â€ @FoxNews,1,7.41E-06,1,7.41E-06
1859,â€œTrade,1,7.41E-06,1,7.41E-06
1861,Drive,1,7.41E-06,1,7.41E-06
1864,Highs.â€,1,7.41E-06,1,7.41E-06
1865,"95% Approval Rating in the Republican Party, A Record. Thank You!",1,7.41E-06,1,7.41E-06
1867,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",1,7.41E-06,1,7.41E-06
1874,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",1,7.41E-06,1,7.41E-06
1883,"embarrassment,",1,7.41E-06,1,7.41E-06
1885,demeaning,1,7.41E-06,1,7.41E-06
1886,belittling,1,7.41E-06,1,7.41E-06
1887,clip.,1,7.41E-06,1,7.41E-06
1888,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish &amp; environmentally unfriendly idea that, when needed, probably wonâ€™t work anyway. It will also look terrible. Sorry, youâ€™ll just have to get your mops &amp; buckets ready!",1,7.41E-06,1,7.41E-06
1891,Sea,1,7.41E-06,1,7.41E-06
1893,rare,1,7.41E-06,1,7.41E-06
1894,"storms,",1,7.41E-06,1,7.41E-06
1895,"costly,",1,7.41E-06,1,7.41E-06
1896,foolish,1,7.41E-06,1,7.41E-06
1898,unfriendly,1,7.41E-06,1,7.41E-06
1907,mops,1,7.41E-06,1,7.41E-06
1908,buckets,1,7.41E-06,1,7.41E-06
1935,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",1,7.41E-06,1,7.41E-06
1936,FACTS.....,1,7.41E-06,1,7.41E-06
1937,"â€œNancy Pelosi said, itâ€™s not a question of proof, itâ€™s a question of allegations! Oh really?â€  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!",1,7.41E-06,1,7.41E-06
1940,allegations!,1,7.41E-06,1,7.41E-06
1942,really?â€,1,7.41E-06,1,7.41E-06
1945,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit â€œpaydirtâ€ with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",1,7.41E-06,1,7.41E-06
1946,"Austin,",1,7.41E-06,1,7.41E-06
1951,(love!),1,7.41E-06,1,7.41E-06
1952,Lone,1,7.41E-06,1,7.41E-06
1957,â€œpaydirtâ€,1,7.41E-06,1,7.41E-06
1959,Deals:,1,7.41E-06,1,7.41E-06
1961,"JAPAN,",1,7.41E-06,1,7.41E-06
1963,"CANADA,",1,7.41E-06,1,7.41E-06
1964,SOUTH,1,7.41E-06,1,7.41E-06
1965,"KOREA,",1,7.41E-06,1,7.41E-06
1967,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,1,7.41E-06,1,7.41E-06
1969,Unified,1,7.41E-06,1,7.41E-06
1971,"Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!",1,7.41E-06,1,7.41E-06
1974,"Wilson,",1,7.41E-06,1,7.41E-06
1978,"gun,",1,7.41E-06,1,7.41E-06
1980,"shooter,",1,7.41E-06,1,7.41E-06
1981,rampage.,1,7.41E-06,1,7.41E-06
1982,A.,1,7.41E-06,1,7.41E-06
1984,"I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic â€” just like Americaâ€™s incredible Farmers! #AFBF2020 https://t.co/JKkiPxPL0X",1,7.41E-06,1,7.41E-06
1992,"hardworking,",1,7.41E-06,1,7.41E-06
1995,patriotic,1,7.41E-06,1,7.41E-06
1998,#AFBF2020,1,7.41E-06,1,7.41E-06
1999,https://t.co/JKkiPxPL0X,1,7.41E-06,1,7.41E-06
2000,"â€œIn the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?â€ Mark Levin @marklevinshow â€œVery much so!â€ @RepDougCollins @FoxNews",1,7.41E-06,1,7.41E-06
2005,process?â€,1,7.41E-06,1,7.41E-06
2007,Levin,1,7.41E-06,1,7.41E-06
2010,so!â€,1,7.41E-06,1,7.41E-06
2012,"The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Donâ€™t let it happen, VOTE REPUBLICAN in 2020!",1,7.41E-06,1,7.41E-06
2013,rights.,1,7.41E-06,1,7.41E-06
2020,They didnâ€™t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,1,7.41E-06,1,7.41E-06
2027,"Cryinâ€™ Chuck Schumer is now asking for â€œfairnessâ€, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?",1,7.41E-06,1,7.41E-06
2033,new?,1,7.41E-06,1,7.41E-06
2034,"Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction! https://t.co/0Oad0738NG",1,7.41E-06,1,7.41E-06
2038,WP.,1,7.41E-06,1,7.41E-06
2046,Fiction!,1,7.41E-06,1,7.41E-06
2047,https://t.co/0Oad0738NG,1,7.41E-06,1,7.41E-06
2048,"It was exactly three years ago today, January 20, 2017,  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!",1,7.41E-06,1,7.41E-06
2051,"20,",1,7.41E-06,1,7.41E-06
2053,sworn,1,7.41E-06,1,7.41E-06
2056,MLK,1,7.41E-06,1,7.41E-06
2057,jr,1,7.41E-06,1,7.41E-06
2058,DAY.,1,7.41E-06,1,7.41E-06
2062,"Poverty,",1,7.41E-06,1,7.41E-06
2063,"Youth,",1,7.41E-06,1,7.41E-06
2068,"I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!",1,7.41E-06,1,7.41E-06
2070,"unprotected,",1,7.41E-06,1,7.41E-06
2072,bit!,1,7.41E-06,1,7.41E-06
2073,"Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!",1,7.41E-06,1,7.41E-06
2074,"Davos,",1,7.41E-06,1,7.41E-06
2075,"Switzerland,",1,7.41E-06,1,7.41E-06
2085,"Universe,",1,7.41E-06,1,7.41E-06
2086,FAR!!,1,7.41E-06,1,7.41E-06
2087,"Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!",1,7.41E-06,1,7.41E-06
2088,Rep,1,7.41E-06,1,7.41E-06
2091,(@RepRWilliams),1,7.41E-06,1,7.41E-06
2094,Immigration.,1,7.41E-06,1,7.41E-06
2102,"Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!",1,7.41E-06,1,7.41E-06
2105,(@JudgeJohnCarter),1,7.41E-06,1,7.41E-06
2113,"Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military &amp; Vets! Randy has my Full Endorsement!",1,7.41E-06,1,7.41E-06
2116,(@TxRandy14),1,7.41E-06,1,7.41E-06
2124,"Everyone said it couldnâ€™t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert Oâ€™Brien and Ambassador @RichardGrenell! https://t.co/0qSLryG96B",1,7.41E-06,1,7.41E-06
2126,"generation,",1,7.41E-06,1,7.41E-06
2128,flights,1,7.41E-06,1,7.41E-06
2131,Kosovo.,1,7.41E-06,1,7.41E-06
2137,@RichardGrenell!,1,7.41E-06,1,7.41E-06
2138,https://t.co/0qSLryG96B,1,7.41E-06,1,7.41E-06
2139,"â€œItâ€™s about the Economy, stupidâ€, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!",1,7.41E-06,1,7.41E-06
2141,"stupidâ€,",1,7.41E-06,1,7.41E-06
2146,Congratulations on your big @UFC WIN! https://t.co/135dOECsEf,1,7.41E-06,1,7.41E-06
2147,@UFC,1,7.41E-06,1,7.41E-06
2149,https://t.co/135dOECsEf,1,7.41E-06,1,7.41E-06
2153,Wow! https://t.co/drmhQQ6CL3,1,7.41E-06,1,7.41E-06
2154,https://t.co/drmhQQ6CL3,1,7.41E-06,1,7.41E-06
2155,"Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!",1,7.41E-06,1,7.41E-06
2157,@Davos.,1,7.41E-06,1,7.41E-06
2160,"returning,",1,7.41E-06,1,7.41E-06
2161,Hottest,1,7.41E-06,1,7.41E-06
2165,ENJOY! https://t.co/xqEoCLJy0Y,1,7.41E-06,1,7.41E-06
2166,ENJOY!,1,7.41E-06,1,7.41E-06
2167,https://t.co/xqEoCLJy0Y,1,7.41E-06,1,7.41E-06
2168,Their case was so â€œoverwhelmingâ€ in the House that they need &amp; demand Witnesses in the Senate! https://t.co/XuOMzYSnwv,1,7.41E-06,1,7.41E-06
2170,â€œoverwhelmingâ€,1,7.41E-06,1,7.41E-06
2173,https://t.co/XuOMzYSnwv,1,7.41E-06,1,7.41E-06
2174,Steyer is a major loser. Just doesnâ€™t get it. This is second time with Bernie! https://t.co/fxZh8zNhks,1,7.41E-06,1,7.41E-06
2178,https://t.co/fxZh8zNhks,1,7.41E-06,1,7.41E-06
2179,They are taking the nomination away from Bernie for a second time. Rigged!,1,7.41E-06,1,7.41E-06
2182,â€œNot the Senateâ€™s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.â€ @SteveScalise  @FoxNews,1,7.41E-06,1,7.41E-06
2184,Senateâ€™s,1,7.41E-06,1,7.41E-06
2185,mop,1,7.41E-06,1,7.41E-06
2189,Quid,1,7.41E-06,1,7.41E-06
2190,Pro,1,7.41E-06,1,7.41E-06
2191,Quo.â€,1,7.41E-06,1,7.41E-06
2192,@SteveScalise,1,7.41E-06,1,7.41E-06
2193,"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &amp; China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!",1,7.41E-06,1,7.41E-06
2197,Terrific,1,7.41E-06,1,7.41E-06
2198,"Xi,",1,7.41E-06,1,7.41E-06
2202,â€œNO PRESSUREâ€,1,7.41E-06,1,7.41E-06
2203,â€œNO,1,7.41E-06,1,7.41E-06
2204,PRESSUREâ€,1,7.41E-06,1,7.41E-06
2205,True! https://t.co/VRyCRDe7Ua,1,7.41E-06,1,7.41E-06
2207,https://t.co/VRyCRDe7Ua,1,7.41E-06,1,7.41E-06
2208,"â€œSchiff doesnâ€™t have a case telling the truth, so heâ€™s manufacturing things.â€ Rush Limbaugh @foxandfriends",1,7.41E-06,1,7.41E-06
2213,things.â€,1,7.41E-06,1,7.41E-06
2216,"â€œThere is no evidence of a crime.â€ Robert Charles, Fmr Asst Secy of State. The crimes were committed by the other side!",1,7.41E-06,1,7.41E-06
2221,Asst,1,7.41E-06,1,7.41E-06
2222,Secy,1,7.41E-06,1,7.41E-06
2224,side!,1,7.41E-06,1,7.41E-06
2225,"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems, and the Democrats case sets a dangerous historical precedent. â€œEVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....",1,7.41E-06,1,7.41E-06
2231,factual,1,7.41E-06,1,7.41E-06
2233,sets,1,7.41E-06,1,7.41E-06
2236,precedent.,1,7.41E-06,1,7.41E-06
2237,â€œEVEN,1,7.41E-06,1,7.41E-06
2239,UNSUCCESSFUL,1,7.41E-06,1,7.41E-06
2240,EFFORT,1,7.41E-06,1,7.41E-06
2241,IMPEACH,1,7.41E-06,1,7.41E-06
2243,UNDERMINES,1,7.41E-06,1,7.41E-06
2244,INTEGRITY.....,1,7.41E-06,1,7.41E-06
2245,"....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.â€ @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!",1,7.41E-06,1,7.41E-06
2246,....OF,1,7.41E-06,1,7.41E-06
2248,BECSUSE,1,7.41E-06,1,7.41E-06
2250,WEAPONIZES,1,7.41E-06,1,7.41E-06
2251,PROCESS,1,7.41E-06,1,7.41E-06
2255,INITIATED,1,7.41E-06,1,7.41E-06
2257,EXCEEDINGLY,1,7.41E-06,1,7.41E-06
2258,RARE,1,7.41E-06,1,7.41E-06
2259,"CIRCUMSTANCES,",1,7.41E-06,1,7.41E-06
2261,PARTISAN,1,7.41E-06,1,7.41E-06
2262,PURPOSES.â€,1,7.41E-06,1,7.41E-06
2266,"In an Impeachment, you canâ€™t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, &amp; he didnâ€™t deliver the goods.â€ Robert Charles, @HeatherChilders @FoxNews",1,7.41E-06,1,7.41E-06
2267,fiction,1,7.41E-06,1,7.41E-06
2268,theory,1,7.41E-06,1,7.41E-06
2270,filling,1,7.41E-06,1,7.41E-06
2271,gaps,1,7.41E-06,1,7.41E-06
2272,presumptions,1,7.41E-06,1,7.41E-06
2274,"presentation,",1,7.41E-06,1,7.41E-06
2276,"indulgent,",1,7.41E-06,1,7.41E-06
2278,goods.â€,1,7.41E-06,1,7.41E-06
2279,"The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair &amp; corrupt hearing in Congressional history!",1,7.41E-06,1,7.41E-06
